case_id,total_duration,num_events,unique_activities,mean_duration,std_duration,min_duration,max_duration,avg_gap,std_gap,num_unique_resources,senior_ratio,junior_ratio,has_loop,has_skip,missing_activities,extra_activities,wrong_order_ratio,is_anomaly,subtype
C0327,1800.0051908006556,5,5,360.00519080065567,136.82105101189657,180.0,540.0,2.5051908006556554,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0328,360.00221597598255,5,5,72.00221597598257,24.0,60.0,120.0,3.502215975982567,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0329,1920.0018783199548,5,5,384.00187831995476,154.6091847207015,240.0,660.0,3.5018783199547547,1.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0330,1859.9964329723364,5,5,371.9964329723363,272.05881717011124,180.0,900.0,2.9964329723363323,1.5811388300841898,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0331,1860.0140716463009,5,5,372.01407164630086,175.54486605993353,120.0,660.0,2.2640716463008697,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0332,1379.9986318057781,5,5,275.998631805778,163.65818036383027,180.0,600.0,1.9986318057780317,0.7071067811865476,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0333,3839.991951424787,5,5,767.9919514247874,279.8856909525744,420.0,1260.0,3.9919514247874224,1.0,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0334,1020.006181073662,5,5,204.00618107366196,97.48846085563153,60.0,360.0,3.0061810736619496,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0335,1559.9979492795887,5,5,311.9979492795887,153.67498169838836,180.0,600.0,1.7479492795886773,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0336,1499.9836313599135,5,5,299.98363135991343,84.8528137423857,180.0,420.0,3.4836313599134505,0.8660254037844386,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0337,1319.9983288629423,5,5,263.9983288629424,97.48846085563153,120.0,420.0,2.4983288629424134,1.6583123951777,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0338,1920.010029182357,5,5,384.0100291823569,163.65818036383027,120.0,600.0,3.2600291823568863,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0339,1560.0051852272788,5,5,312.00518522727884,128.12493902437572,180.0,540.0,2.7551852272788464,0.82915619758885,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0340,1979.9972729643046,5,5,395.9972729643045,269.9333251008478,120.0,900.0,3.7472729643044733,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0341,1920.020431585357,5,5,384.0204315853571,269.9333251008478,120.0,900.0,2.5204315853570955,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0342,1980.01642899343,5,5,396.0164289934301,180.3995565404749,180.0,660.0,2.5164289934301265,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0343,359.99106043741534,5,5,71.99106043741533,24.0,60.0,120.0,2.2410604374153325,1.299038105676658,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0344,1739.99790161995,5,5,347.99790161994997,191.24852940611072,120.0,600.0,2.497901619949955,1.6583123951777,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0345,1620.010242349234,5,5,324.010242349234,134.6996659238619,180.0,540.0,2.7602423492339683,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0346,1739.9911663654666,5,5,347.99116636546654,103.22790320451152,180.0,480.0,2.991166365466555,1.4142135623730951,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0347,1740.0287887387171,5,5,348.02878873871714,183.56470248934025,120.0,660.0,3.2787887387171515,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0348,1440.0141539846595,5,5,288.0141539846595,103.22790320451152,120.0,420.0,2.7641539846595,1.479019945774904,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0349,4140.013663734842,5,5,828.0136637348425,434.9896550494046,360.0,1440.0,2.5136637348424524,0.8660254037844386,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0350,2999.9854437773793,5,5,599.9854437773793,321.99378875996973,240.0,960.0,3.2354437773792752,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0351,1680.0000683055578,5,5,336.0000683055577,209.91426821443082,120.0,720.0,3.2500683055576878,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0352,1859.9999149224843,5,5,371.9999149224843,194.97692171126306,180.0,660.0,2.7499149224843213,1.479019945774904,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0353,1139.9744871516639,5,5,227.97448715166382,103.22790320451152,120.0,420.0,1.9744871516638165,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0354,1740.0158543296966,5,5,348.01585432969654,171.3942822850284,120.0,600.0,3.7658543296965297,0.82915619758885,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0355,1920.0028556085726,5,5,384.0028556085727,163.65818036383027,180.0,600.0,2.7528556085726854,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0356,1500.006317973827,5,5,300.006317973827,146.9693845669907,120.0,540.0,2.256317973826974,1.6393596310755,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0357,3180.0059961974907,5,5,636.005996197491,206.45580640902304,420.0,1020.0,4.005996197490915,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0358,1799.9799455389125,5,5,359.97994553891255,189.73665961010275,120.0,600.0,2.229945538912534,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0359,1499.996697423699,5,5,299.99669742369895,131.45341380123986,120.0,480.0,3.996697423698959,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0360,1379.9961683428312,5,5,275.99616834283125,72.0,180.0,360.0,3.996168342831243,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0361,1920.0052646138472,5,5,384.0052646138471,123.54756169184401,240.0,600.0,3.0052646138471135,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0362,719.9791700985293,5,5,143.97917009852927,72.0,60.0,240.0,2.7291700985292597,1.7853571071357126,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0363,2100.005344653926,5,5,420.005344653926,211.2818023399081,240.0,780.0,2.505344653925995,1.6583123951777,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0364,1679.9998787125337,5,5,335.99987871253364,139.9428454762872,180.0,540.0,2.749878712533639,1.7853571071357126,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0365,1979.980723396587,5,5,395.98072339658705,241.7933001553186,120.0,780.0,3.480723396587056,1.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0366,300.00532145315736,5,5,60.00532145315737,0.0,60.0,60.0,3.005321453157372,1.5811388300841898,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0367,1799.9937651906016,5,5,359.9937651906016,211.2818023399081,180.0,720.0,3.743765190601634,1.6393596310755,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0368,359.9852213655324,5,5,71.98522136553244,24.0,60.0,120.0,2.485221365532439,0.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0369,1680.0073871626264,5,5,336.00738716262646,144.99655168313487,180.0,600.0,3.0073871626264395,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0370,4919.989851926681,5,5,983.9898519266809,406.23146111545816,600.0,1560.0,2.9898519266809114,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0371,1500.0042363504415,5,5,300.00423635044143,131.45341380123986,120.0,480.0,3.754236350441438,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0372,1920.0173927608512,5,5,384.01739276085124,206.45580640902304,120.0,660.0,4.517392760851226,0.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0373,2099.9931853889193,5,5,419.9931853889192,236.981011897578,180.0,780.0,2.743185388919195,0.82915619758885,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0374,2640.0055376149967,5,5,528.0055376149969,407.6469060351127,180.0,1320.0,3.2555376149968565,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0375,1799.9895982912492,5,5,359.9895982912492,242.98148077579904,180.0,840.0,2.7395982912492114,1.479019945774904,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0376,1679.99863290456,5,5,335.99863290456005,129.24395537122808,180.0,540.0,2.49863290456005,1.118033988749895,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0377,4080.004823424938,5,5,816.0048234249377,384.3748170731272,300.0,1320.0,2.5048234249377845,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0378,659.9841043993648,5,5,131.98410439936478,96.0,60.0,300.0,2.9841043993647705,1.5811388300841898,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0379,1860.019026466441,5,5,372.0190264664409,225.77865266672134,120.0,780.0,3.2690264664408963,1.479019945774904,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0380,3299.990710496985,5,5,659.9907104969849,408.70527278223364,180.0,1260.0,2.9907104969848723,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0381,1739.9922866013972,5,5,347.99228660139727,138.9100428334827,180.0,600.0,3.4922866013972667,0.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0382,1560.0010109205075,5,5,312.0010109205076,122.37646832622684,180.0,540.0,3.251010920507593,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0383,660.0003345098565,5,5,132.00033450985657,69.9714227381436,60.0,240.0,4.000334509856579,1.0,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0384,1140.0083535497329,5,5,228.00835354973296,122.37646832622684,60.0,420.0,2.75835354973297,1.7853571071357126,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0385,4020.007464279319,5,5,804.0074642793187,316.58174299855006,300.0,1140.0,3.757464279318721,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0386,419.9946425705134,5,5,83.99464257051343,48.0,60.0,180.0,2.244642570513433,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0387,3299.9786491790987,5,5,659.9786491790985,204.35263639111682,420.0,960.0,2.228649179098526,1.0897247358851685,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0388,360.0116844242662,5,5,72.01168442426624,24.0,60.0,120.0,1.76168442426623,0.82915619758885,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0389,419.99372355598376,5,5,83.99372355598379,29.393876913398138,60.0,120.0,2.4937235559837916,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0390,1799.9993215043312,5,5,359.99932150433114,273.64210202379314,180.0,900.0,3.2493215043311383,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0391,3479.994841388708,5,5,695.9948413887084,380.6100366516889,240.0,1320.0,2.9948413887084238,0.7071067811865476,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0392,3780.0062382456895,5,5,756.0062382456894,529.3618800027067,240.0,1740.0,4.256238245689396,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0393,1080.010418527849,5,5,216.010418527849,144.99655168313487,60.0,480.0,2.5104185278490077,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0394,2339.9747989584216,5,5,467.9747989584217,58.787753826796276,420.0,540.0,4.2247989584216805,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0395,1680.0209558354468,5,5,336.0209558354468,206.45580640902304,120.0,720.0,3.27095583544678,1.299038105676658,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0396,1919.980137957494,5,5,383.9801379574939,253.42454498331452,120.0,840.0,2.2301379574939104,1.299038105676658,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0397,1619.996331306854,5,5,323.9963313068539,213.31666601557413,120.0,720.0,3.2463313068539255,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0398,1800.0081824592783,5,5,360.00818245927815,160.99689437998487,180.0,540.0,2.758182459278172,1.299038105676658,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0399,779.986332153294,5,5,155.98633215329403,97.48846085563153,60.0,300.0,2.4863321532940423,1.118033988749895,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0400,2039.9884655594503,5,5,407.9884655594502,244.16387939250964,120.0,780.0,1.9884655594502392,0.7071067811865476,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0401,1019.9967268253605,5,5,203.99672682536044,134.6996659238619,60.0,360.0,3.4967268253604495,1.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0402,2160.0096582819706,5,5,432.00965828197064,198.63534428696218,240.0,780.0,3.759658281970656,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0403,1860.0005482664837,5,5,372.0005482664837,274.69255541423036,120.0,900.0,4.250548266483714,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0404,1679.9966033939377,5,5,335.9966033939377,235.762592452662,120.0,780.0,2.496603393937655,1.5,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0405,3120.0024647266855,5,5,624.0024647266854,300.2399040767233,240.0,1020.0,2.7524647266853335,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0406,1920.0104611652766,5,5,384.0104611652766,253.42454498331452,180.0,840.0,3.760461165276568,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0407,1559.9957565507,5,5,311.99575655069987,167.14065932620943,120.0,600.0,3.7457565506998765,0.82915619758885,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0408,3000.0101529339486,5,5,600.0101529339485,324.2221460665511,240.0,1080.0,3.010152933948488,1.5811388300841898,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0409,1199.9972895752728,5,5,239.99728957527287,169.7056274847714,60.0,540.0,2.9972895752728776,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0410,3659.9897555698085,5,5,731.9897555698086,216.0,480.0,960.0,0.9897555698085583,0.0,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0411,1920.001444731247,5,5,384.0014447312469,275.2162785883132,120.0,900.0,4.501444731246893,0.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0412,600.0151211756208,5,5,120.0151211756208,92.951600308978,60.0,300.0,2.265121175620809,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0413,1680.016779007172,5,5,336.0167790071722,172.23240113288787,120.0,600.0,2.266779007172199,1.6393596310755,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0414,1319.982206127191,5,5,263.98220612719103,123.54756169184401,120.0,420.0,1.9822061271910123,1.0,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0415,1980.019074047816,5,5,396.01907404781616,159.1979899370592,240.0,660.0,2.7690740478161393,1.7853571071357126,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0416,900.0086298403974,5,5,180.00862984039742,125.85706178041819,60.0,360.0,3.008629840397413,1.0,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0417,1680.0118850993433,5,5,336.0118850993433,159.1979899370592,180.0,600.0,3.7618850993432926,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0418,1859.9942439285223,5,5,371.9942439285223,266.7133292507144,180.0,900.0,3.7442439285223017,0.82915619758885,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0419,1379.994630925968,5,5,275.99463092596807,123.54756169184401,120.0,480.0,4.494630925968062,0.8660254037844386,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0420,1739.984427826055,5,5,347.984427826055,138.9100428334827,180.0,540.0,2.2344278260550365,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0421,1980.006514429455,5,5,396.00651442945497,223.2129028528593,120.0,720.0,3.0065144294549877,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0422,719.992741720376,5,5,143.992741720376,61.18823416311342,60.0,240.0,4.492741720375991,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0423,1739.990960444834,5,5,347.9909604448339,138.9100428334827,180.0,540.0,3.240960444833869,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0424,419.9944899972305,5,5,83.99448999723054,29.393876913398138,60.0,120.0,3.2444899972305388,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0425,1679.9987133152626,5,5,335.99871331526265,168.0,180.0,660.0,2.4987133152626293,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0426,1680.0148919792684,5,5,336.01489197926844,172.23240113288787,120.0,600.0,3.26489197926844,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0427,4440.013097747322,5,5,888.0130977473219,479.0991546642511,420.0,1740.0,3.263097747321936,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0428,479.9825035632447,5,5,95.98250356324469,48.0,60.0,180.0,1.73250356324469,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0429,4500.015070799186,5,5,900.0150707991861,326.43529220965064,480.0,1440.0,3.015070799186066,1.4142135623730951,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0430,1800.0080550320636,5,5,360.0080550320636,100.39920318408906,240.0,480.0,2.508055032063649,1.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0431,1560.008789195695,5,5,312.00878919569516,167.14065932620943,120.0,600.0,2.25878919569514,1.6393596310755,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0432,1799.9755349290704,5,5,359.9755349290704,197.1801207018598,180.0,720.0,3.225534929070437,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0433,1559.9890967734157,5,5,311.9890967734157,133.62634470792054,120.0,420.0,2.4890967734157012,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0434,3360.017680499289,5,5,672.0176804992889,384.0,240.0,1320.0,3.2676804992888306,1.0897247358851685,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0435,4140.0135716386185,5,5,828.0135716386188,354.7618919782676,480.0,1500.0,2.763571638618804,1.479019945774904,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0436,1680.0131000655829,5,5,336.0131000655828,134.6996659238619,240.0,600.0,3.263100065582831,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0437,1799.988836691406,5,5,359.9888366914061,233.92306427541513,120.0,780.0,3.238836691406097,1.479019945774904,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0438,4500.008439678886,5,5,900.0084396788862,862.8325445878824,300.0,2580.0,4.008439678886237,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0439,1620.0087387457274,5,5,324.0087387457275,123.54756169184401,180.0,480.0,3.5087387457274812,1.5,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0440,1859.9830399978596,5,5,371.9830399978596,162.77591959500643,180.0,660.0,3.233039997859569,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0441,1620.004589393029,5,5,324.00458939302905,184.3474979488466,120.0,660.0,2.7545893930290264,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0442,899.9960861088435,5,5,179.99608610884354,84.8528137423857,60.0,300.0,1.4960861088435327,0.5,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0443,780.0083708602477,5,5,156.0083708602478,61.18823416311342,60.0,240.0,2.758370860247787,1.7853571071357126,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0444,2040.0066310789202,5,5,408.00663107892024,167.14065932620943,240.0,660.0,3.006631078920225,0.7071067811865476,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0445,1859.998489893226,5,5,371.99848989322584,266.7133292507144,180.0,900.0,1.9984898932258572,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0446,2039.998347606294,5,5,407.9983476062938,284.98421008891,120.0,900.0,3.248347606293827,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0447,4200.014747187414,5,5,840.0147471874141,410.4631530356897,480.0,1560.0,4.514747187414056,0.8660254037844386,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0448,2159.992329291504,5,5,431.99232929150406,272.05881717011124,120.0,900.0,2.4923292915040607,1.6583123951777,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0449,839.9893506270838,5,5,167.98935062708378,96.0,60.0,300.0,3.2393506270837897,1.7853571071357126,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0450,2100.004336644732,5,5,420.004336644732,227.68399153212331,240.0,840.0,3.254336644731984,0.82915619758885,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0451,1320.011552796712,5,5,264.0115527967122,81.38795979750321,120.0,360.0,3.261552796712158,1.479019945774904,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0452,1800.0086621832693,5,5,360.0086621832692,242.98148077579904,180.0,840.0,3.2586621832692373,1.7853571071357126,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0453,1620.0034882200237,5,5,324.0034882200237,209.91426821443082,120.0,660.0,2.253488220023707,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0454,1439.9961241542321,5,5,287.99612415423206,96.0,120.0,420.0,4.496124154232075,0.8660254037844386,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0455,1079.9979435495163,5,5,215.9979435495162,172.23240113288787,60.0,540.0,2.4979435495162208,1.118033988749895,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0456,1320.0102975269845,5,5,264.01029752698435,111.28342194594845,120.0,420.0,3.2602975269843726,1.7853571071357126,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0457,1860.0206481422742,5,5,372.0206481422742,272.05881717011124,120.0,900.0,3.0206481422741827,1.5811388300841898,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0458,1259.992088405367,5,5,251.99208840536707,133.62634470792054,120.0,480.0,2.2420884053670793,1.6393596310755,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0459,2219.997274029394,5,5,443.9972740293937,269.9333251008478,180.0,900.0,2.9972740293936906,2.0,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0460,359.9995028892621,5,5,71.9995028892621,24.0,60.0,120.0,3.749502889262105,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0461,360.0090329970982,5,5,72.00903299709817,24.0,60.0,120.0,3.259032997098172,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0462,3240.0086979271837,5,5,648.0086979271837,187.4459922217597,300.0,780.0,4.258697927183634,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0463,1860.008700037127,5,5,372.00870003712714,171.3942822850284,120.0,600.0,2.7587000371271406,1.7853571071357126,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0464,2099.992780362947,5,5,419.99278036294714,236.981011897578,120.0,780.0,2.7427803629471543,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0465,1859.9926366018467,5,5,371.99263660184664,282.44645510255566,120.0,900.0,2.7426366018466544,1.7853571071357126,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0466,1860.004462204807,5,5,372.00446220480694,238.1931988953505,180.0,840.0,4.004462204806925,0.7071067811865476,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0467,3839.993216261601,5,5,767.9932162616011,498.25294780864067,240.0,1620.0,2.493216261601135,1.6583123951777,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0468,1620.014704603134,5,5,324.014704603134,134.6996659238619,180.0,480.0,3.7647046031340063,0.82915619758885,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0469,1500.0124662253597,5,5,300.0124662253596,65.72670690061993,180.0,360.0,3.5124662253596206,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0470,1500.0019015421706,5,5,300.0019015421706,151.7893276880822,180.0,600.0,1.2519015421705895,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0471,1919.9977919721198,5,5,383.99779197211967,192.0,180.0,660.0,3.2477919721196784,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0472,1800.0047436499722,5,5,360.0047436499722,214.66252583997982,180.0,780.0,3.254743649972209,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0473,1680.0106719741386,5,5,336.0106719741386,285.4890540808877,120.0,900.0,3.510671974138568,1.6583123951777,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0474,2159.9963197200086,5,5,431.9963197200087,261.2584926849269,120.0,900.0,2.2463197200087412,1.6393596310755,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0475,1800.0079832170647,5,5,360.00798321706486,248.83729623993264,120.0,720.0,2.257983217064836,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0476,1920.00592558752,5,5,384.00592558752004,247.67720928660353,120.0,840.0,3.505925587520048,1.6583123951777,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0477,1259.998842882394,5,5,251.9988428823941,148.91608375189028,120.0,540.0,3.7488428823940887,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0478,1739.9950149249642,5,5,347.9950149249642,183.56470248934025,120.0,660.0,2.495014924964207,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0479,1619.9969550442972,5,5,323.99695504429724,123.54756169184401,180.0,540.0,3.496955044297232,1.118033988749895,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0480,3060.0041473244924,5,5,612.0041473244925,244.16387939250964,240.0,960.0,3.004147324492494,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0481,1619.9975034704578,5,5,323.9975034704578,123.54756169184401,180.0,540.0,3.747503470457793,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0482,1800.005250145857,5,5,360.0052501458571,281.42494558940575,120.0,900.0,3.2552501458570537,1.479019945774904,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0483,600.0010656438327,5,5,120.00106564383276,65.72670690061993,60.0,240.0,2.25106564383276,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0484,1800.0152486580096,5,5,360.0152486580095,151.7893276880822,180.0,540.0,3.515248658009513,1.118033988749895,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0485,1859.9916621658601,5,5,371.9916621658602,266.7133292507144,120.0,780.0,3.9916621658601894,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0486,1680.0076517496407,5,5,336.00765174964073,134.6996659238619,120.0,540.0,2.507651749640718,1.6583123951777,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0487,1919.9776370384982,5,5,383.9776370384983,288.0,120.0,840.0,1.9776370384982802,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0488,2459.991855984018,5,5,491.9918559840181,191.24852940611072,300.0,720.0,3.2418559840180947,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0489,1799.9864576171465,5,5,359.9864576171465,197.1801207018598,120.0,720.0,2.7364576171465265,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0490,3899.986733441329,5,5,779.986733441329,347.7930419085465,420.0,1260.0,1.9867334413289859,1.224744871391589,1,1.0,0.0,0,0,0,0,0.0,0,dominant
